"type";"variable";"contribution";"variable_name";"variable_value";"sign";"label";"B"
"regular misclass:yes";"HE01_34 = 4";-0,000127394809711245;"HE01_34";"4";-1;"gbm";9
"regular misclass:yes";"HE01_07 = 4";0,00079510932368676;"HE01_07";"4";1;"gbm";9
"regular misclass:yes";"HE01_17 = 5";-0,00158982277252839;"HE01_17";"5";-1;"gbm";9
"regular misclass:yes";"HE01_02 = 3";0,00497933747321611;"HE01_02";"3";1;"gbm";9
"regular misclass:yes";"HE01_25 = 2";0,00916680674227666;"HE01_25";"2";1;"gbm";9
"regular misclass:yes";"irv6 = 1.317";0,000476407900999565;"irv6";"1.317";1;"gbm";9
"regular misclass:yes";"longstrDiff = 0";0,00177062221727431;"longstrDiff";"0";1;"gbm";9
"regular misclass:yes";"irvDiff = 0.2326";-0,00335006256759929;"irvDiff";"0.2326";-1;"gbm";9
"regular misclass:yes";"HE01_38 = 3";0,00167853621306457;"HE01_38";"3";1;"gbm";9
"regular misclass:yes";"time_p6 = 8963";0,0972033423408377;"time_p6";"8963";1;"gbm";9
"regular misclass:yes";"SO06 = 3";0,000263387126975823;"SO06";"3";1;"gbm";9
"regular misclass:yes";"HE01_49_r = 2";0,000616871731274449;"HE01_49_r";"2";1;"gbm";9
"regular misclass:yes";"HE01_50 = 4";-0,000897889260408125;"HE01_50";"4";-1;"gbm";9
"regular misclass:yes";"time_p4 = 11940";0,0233018158279811;"time_p4";"11940";1;"gbm";9
"regular misclass:yes";"HE01_06 = 3";-0,000334439550142007;"HE01_06";"3";-1;"gbm";9
"regular misclass:yes";"HE01_16 = 2";0,000171888892842809;"HE01_16";"2";1;"gbm";9
"regular misclass:yes";"time_p5 = 9642";0,0828185929225048;"time_p5";"9642";1;"gbm";9
"regular misclass:yes";"res_u3poly = 0.2496";0,00151269122806752;"res_u3poly";"0.2496";1;"gbm";9
"regular misclass:yes";"HE01_36 = 1";0,0170376726833739;"HE01_36";"1";1;"gbm";9
"regular misclass:yes";"HE01_55_r = 4";0;"HE01_55_r";"4";0;"gbm";9
"regular misclass:yes";"HE01_40 = 3";1,00602508803505e-05;"HE01_40";"3";1;"gbm";9
"regular misclass:yes";"irvTotal = 1.227";-0,00293373370506311;"irvTotal";"1.227";-1;"gbm";9
"regular misclass:yes";"HE01_20_r = 3";0,000417083133968266;"HE01_20_r";"3";1;"gbm";9
"regular misclass:yes";"HE01_27 = 3";8,69235249134626e-05;"HE01_27";"3";1;"gbm";9
"regular misclass:yes";"HE01_18 = 2";0,000631344734012051;"HE01_18";"2";1;"gbm";9
"regular misclass:yes";"sex = 2";0;"sex";"2";0;"gbm";9
"regular misclass:yes";"HE01_11 = 3";0;"HE01_11";"3";0;"gbm";9
"regular misclass:yes";"HE01_53_r = 3";0;"HE01_53_r";"3";0;"gbm";9
"regular misclass:yes";"age = 41";-0,000404249630160725;"age";"41";-1;"gbm";9
"regular misclass:yes";"time_p2 = 15400";0,00430912549436036;"time_p2";"15400";1;"gbm";9
"regular misclass:yes";"HE01_24_r = 3";0;"HE01_24_r";"3";0;"gbm";9
"regular misclass:yes";"longstr = 2";-0,00100911427829697;"longstr";"2";-1;"gbm";9
"regular misclass:yes";"HE01_37 = 1";0;"HE01_37";"1";0;"gbm";9
"regular misclass:yes";"longstr1 = 2";0,000281266004713787;"longstr1";"2";1;"gbm";9
"regular misclass:yes";"res_psycsyn = -0.331";-0,0274259308362705;"res_psycsyn";"-0.331";-1;"gbm";9
"regular misclass:yes";"HE01_51 = 1";0,00186968255660047;"HE01_51";"1";1;"gbm";9
"regular misclass:yes";"HE01_13 = 3";-0,000116523528824297;"HE01_13";"3";-1;"gbm";9
"regular misclass:yes";"HE01_59_r = 4";0;"HE01_59_r";"4";0;"gbm";9
"regular misclass:yes";"HE01_35_r = 3";0;"HE01_35_r";"3";0;"gbm";9
"regular misclass:yes";"HE01_44_r = 3";0,0130488699013926;"HE01_44_r";"3";1;"gbm";9
"regular misclass:yes";"HE01_56_r = 1";0,00810856584063502;"HE01_56_r";"1";1;"gbm";9
"regular misclass:yes";"res_evenodd = 0.857";-0,000153804410045866;"res_evenodd";"0.857";-1;"gbm";9
"regular misclass:yes";"HE01_39 = 2";0;"HE01_39";"2";0;"gbm";9
"regular misclass:yes";"time_p3 = 11960";0,0173203455101208;"time_p3";"11960";1;"gbm";9
"regular misclass:yes";"HE01_15_r = 2";0,000351176350022353;"HE01_15_r";"2";1;"gbm";9
"regular misclass:yes";"HE01_22 = 4";0;"HE01_22";"4";0;"gbm";9
"regular misclass:yes";"HE01_19_r = 3";0;"HE01_19_r";"3";0;"gbm";9
"regular misclass:yes";"HE01_04 = 1";0;"HE01_04";"1";0;"gbm";9
"regular misclass:yes";"HE01_29 = 2";0,00175911189261646;"HE01_29";"2";1;"gbm";9
"regular misclass:yes";"HE01_32_r = 4";-0,000823292268454123;"HE01_32_r";"4";-1;"gbm";9
"regular misclass:yes";"time_p1 = 41720";0,00703342712427624;"time_p1";"41720";1;"gbm";9
"regular misclass:yes";"HE01_59_r = 4";0;"HE01_59_r";"4";0;"gbm";10
"regular misclass:yes";"HE01_22 = 4";-0,000133035991670916;"HE01_22";"4";-1;"gbm";10
"regular misclass:yes";"HE01_26_r = 2";0,000564021298410378;"HE01_26_r";"2";1;"gbm";10
"regular misclass:yes";"irv6 = 1.317";0,00049927187328791;"irv6";"1.317";1;"gbm";10
"regular misclass:yes";"time_p5 = 9642";0,0868908754322461;"time_p5";"9642";1;"gbm";10
"regular misclass:yes";"HE01_10_r = 1";0;"HE01_10_r";"1";0;"gbm";10
"regular misclass:yes";"HE01_60_r = 2";0,0174798366685082;"HE01_60_r";"2";1;"gbm";10
"regular misclass:yes";"avgstr = 1.224";-0,00400756354693055;"avgstr";"1.224";-1;"gbm";10
"regular misclass:yes";"HE01_40 = 3";4,17224544302375e-06;"HE01_40";"3";1;"gbm";10
"regular misclass:yes";"HE01_03 = 2";0;"HE01_03";"2";0;"gbm";10
"regular misclass:yes";"HE01_54 = 3";0,000916214054414888;"HE01_54";"3";1;"gbm";10
"regular misclass:yes";"HE01_02 = 3";0,00520594257576723;"HE01_02";"3";1;"gbm";10
"regular misclass:yes";"HE01_45 = 2";0;"HE01_45";"2";0;"gbm";10
"regular misclass:yes";"HE01_39 = 2";0;"HE01_39";"2";0;"gbm";10
"regular misclass:yes";"HE01_51 = 1";0,0014066457107802;"HE01_51";"1";1;"gbm";10
"regular misclass:yes";"time_p2 = 15400";0,00717841835906574;"time_p2";"15400";1;"gbm";10
"regular misclass:yes";"longstrDiff = 0";0,00211028918027278;"longstrDiff";"0";1;"gbm";10
"regular misclass:yes";"HE01_25 = 2";0,0074677414852331;"HE01_25";"2";1;"gbm";10
"regular misclass:yes";"HE01_42_r = 2";0,000373042899211584;"HE01_42_r";"2";1;"gbm";10
"regular misclass:yes";"HE01_34 = 4";-0,000122120445968044;"HE01_34";"4";-1;"gbm";10
"regular misclass:yes";"HE01_11 = 3";0;"HE01_11";"3";0;"gbm";10
