i;Accuracy;Kappa;AccuracyLower;AccuracyUpper;AccuracyNull;AccuracyPValue;McnemarPValue;Sensitivity;Specificity;Pos.Pred.Value;Neg.Pred.Value;Precision;Recall;F1;Prevalence;Detection.Rate;Detection.Prevalence;Balanced.Accuracy;AUC
80;0,633333333333;0,166666666667;0,558418119971;0,703777919364;0,8;0,999999930959;1,645869e-05;0,583333333333;0,645833333333;0,291666666667;0,861111111111;0,291666666667;0,583333333333;0,388888888889;0,2;0,116666666667;0,4;0,614583333333;0,647762345679
81;0,605555555556;0,136253041363;0,53012246386;0,677451728356;0,8;0,99999999937;2,063268e-06;0,583333333333;0,611111111111;0,272727272727;0,854368932039;0,272727272727;0,583333333333;0,371681415929;0,2;0,116666666667;0,427777777778;0,597222222222;0,625192901235
82;0,605555555556;0,068241469816;0,53012246386;0,677451728356;0,8;0,99999999937;0,000370367912;0,444444444444;0,645833333333;0,238805970149;0,823008849558;0,238805970149;0,444444444444;0,31067961165;0,2;0,088888888889;0,372222222222;0,545138888889;0,571566358025
83;0,655555555556;0,217171717172;0,581232109834;0,724659811207;0,8;0,999998041455;8,789005e-06;0,638888888889;0,659722222222;0,319444444444;0,87962962963;0,319444444444;0,638888888889;0,425925925926;0,2;0,127777777778;0,4;0,649305555556;0,700327932099
84;0,6;0,090909090909;0,524492080282;0,67215752491;0,8;0,99999999977;3,7107389e-05;0,5;0,625;0,25;0,833333333333;0,25;0,5;0,333333333333;0,2;0,1;0,4;0,5625;0,618634259259
85;0,65;0,222222222222;0,575513445123;0,719454659607;0,8;0,999999121319;1,688297e-06;0,666666666667;0,645833333333;0,32;0,885714285714;0,32;0,666666666667;0,432432432432;0,2;0,133333333333;0,416666666667;0,65625;0,721257716049
86;0,572222222222;0,035087719298;0,496480301678;0,645545514054;0,8;0,999999999999;4,0856719e-05;0,444444444444;0,604166666667;0,219178082192;0,81308411215;0,219178082192;0,444444444444;0,293577981651;0,2;0,088888888889;0,405555555556;0,524305555556;0,599344135802
87;0,594444444444;0,149184149184;0,518871116442;0,666853839413;0,8;0,999999999918;7,2892e-08;0,638888888889;0,583333333333;0,277108433735;0,865979381443;0,277108433735;0,638888888889;0,386554621849;0,2;0,127777777778;0,461111111111;0,611111111111;0,651041666667
88;0,538888888889;0,045977011494;0,463168142164;0,613307744456;0,8;1;1,37405e-07;0,527777777778;0,541666666667;0,223529411765;0,821052631579;0,223529411765;0,527777777778;0,314049586777;0,2;0,105555555556;0,472222222222;0,534722222222;0,583719135802
89;0,605555555556;0,195011337868;0,53012246386;0,677451728356;0,8;0,99999999937;2,958e-09;0,722222222222;0,576388888889;0,298850574713;0,89247311828;0,298850574713;0,722222222222;0,422764227642;0,2;0,144444444444;0,483333333333;0,649305555556;0,644097222222
90;0,583333333333;0,074074074074;0,507657208398;0,656218278139;0,8;0,99999999999;1,1447034e-05;0,5;0,604166666667;0,24;0,828571428571;0,24;0,5;0,324324324324;0,2;0,1;0,416666666667;0,552083333333;0,635223765432
