i;Accuracy;Kappa;AccuracyLower;AccuracyUpper;AccuracyNull;AccuracyPValue;McnemarPValue;Sensitivity;Specificity;Pos.Pred.Value;Neg.Pred.Value;Precision;Recall;F1;Prevalence;Detection.Rate;Detection.Prevalence;Balanced.Accuracy;AUC
45;0,644444444444;0,21568627451;0,569804961414;0,714239220485;0,8;0,999999614851;1,088085e-06;0,666666666667;0,638888888889;0,315789473684;0,884615384615;0,315789473684;0,666666666667;0,428571428571;0,2;0,133333333333;0,422222222222;0,652777777778;0,73649691358
46;0,733333333333;0,230769230769;0,662438015907;0,796372168652;0,8;0,988069848766;0,312321421676;0,444444444444;0,805555555556;0,363636363636;0,852941176471;0,363636363636;0,444444444444;0,4;0,2;0,088888888889;0,244444444444;0,625;0,698977623457
47;0,6;0,090909090909;0,524492080282;0,67215752491;0,8;0,99999999977;3,7107389e-05;0,5;0,625;0,25;0,833333333333;0,25;0,5;0,333333333333;0,2;0,1;0,4;0,5625;0,579475308642
48;0,733333333333;0,310344827586;0,662438015907;0,796372168652;0,8;0,988069848766;0,006098945931;0,611111111111;0,763888888889;0,392857142857;0,887096774194;0,392857142857;0,611111111111;0,478260869565;0,2;0,122222222222;0,311111111111;0,6875;0,766010802469
49;0,738888888889;0,281345565749;0,668327012507;0,801404462994;0,8;0,981495657599;0,080052782358;0,527777777778;0,791666666667;0,387755102041;0,870229007634;0,387755102041;0,527777777778;0,447058823529;0,2;0,105555555556;0,272222222222;0,659722222222;0,735243055556
50;0,727777777778;0,264264264264;0,656561717112;0,791326936824;0,8;0,992497365266;0,045500263896;0,527777777778;0,777777777778;0,372549019608;0,868217054264;0,372549019608;0,527777777778;0,436781609195;0,2;0,105555555556;0,283333333333;0,652777777778;0,682291666667
51;0,666666666667;0,166666666667;0,592700435515;0,735038774369;0,8;0,99999092921;0,002984914428;0,5;0,708333333333;0,3;0,85;0,3;0,5;0,375;0,2;0,1;0,333333333333;0,604166666667;0,670331790123
52;0,688888888889;0,259259259259;0,615764615659;0,755667610229;0,8;0,99985355489;0,000106498662;0,638888888889;0,701388888889;0,348484848485;0,885964912281;0,348484848485;0,638888888889;0,450980392157;0,2;0,127777777778;0,366666666667;0,670138888889;0,720679012346
53;0,677777777778;0,207650273224;0,604210909908;0,745375087141;0,8;0,99996177356;0,001028323111;0,555555555556;0,708333333333;0,322580645161;0,864406779661;0,322580645161;0,555555555556;0,408163265306;0,2;0,111111111111;0,344444444444;0,631944444444;0,704475308642
54;0,722222222222;0,281609195402;0,650697876994;0,786269019652;0,8;0,995397388573;0,007209570765;0,583333333333;0,756944444444;0,375;0,879032258065;0,375;0,583333333333;0,45652173913;0,2;0,116666666667;0,311111111111;0,670138888889;0,672067901235
55;0,644444444444;0,179487179487;0,569804961414;0,714239220485;0,8;0,999999614851;3,7073476e-05;0,583333333333;0,659722222222;0,3;0,863636363636;0,3;0,583333333333;0,396226415094;0,2;0,116666666667;0,388888888889;0,621527777778;0,689236111111
56;0,644444444444;0,191919191919;0,569804961414;0,714239220485;0,8;0,999999614851;1,2143248e-05;0,611111111111;0,652777777778;0,305555555556;0,87037037037;0,305555555556;0,611111111111;0,407407407407;0,2;0,122222222222;0,4;0,631944444444;0,762924382716
57;0,644444444444;0,125683060109;0,569804961414;0,714239220485;0,8;0,999999614851;0,001778050598;0,472222222222;0,6875;0,274193548387;0,838983050847;0,274193548387;0,472222222222;0,34693877551;0,2;0,094444444444;0,344444444444;0,579861111111;0,601273148148
58;0,716666666667;0,234234234234;0,644846269403;0,781198655469;0,8;0,997245442641;0,049949976455;0,5;0,770833333333;0,352941176471;0,860465116279;0,352941176471;0,5;0,413793103448;0,2;0,1;0,283333333333;0,635416666667;0,681520061728
59;0,766666666667;0,313725490196;0,697971860597;0,826361950372;0,8;0,885665471017;0,440400698139;0,5;0,833333333333;0,428571428571;0,869565217391;0,428571428571;0,5;0,461538461538;0,2;0,1;0,233333333333;0,666666666667;0,7109375
60;0,733333333333;0,310344827586;0,662438015907;0,796372168652;0,8;0,988069848766;0,006098945931;0,611111111111;0,763888888889;0,392857142857;0,887096774194;0,392857142857;0,611111111111;0,478260869565;0,2;0,122222222222;0,311111111111;0,6875;0,756365740741
61;0,761111111111;0,330218068536;0,692015266218;0,821398682403;0,8;0,916522543384;0,12726266362;0,555555555556;0,8125;0,425531914894;0,87969924812;0,425531914894;0,555555555556;0,481927710843;0,2;0,111111111111;0,261111111111;0,684027777778;0,761574074074
62;0,744444444444;0,371584699454;0,67422895991;0,806423552937;0,8;0,972005095915;0,000227762602;0,722222222222;0,75;0,41935483871;0,915254237288;0,41935483871;0,722222222222;0,530612244898;0,2;0,144444444444;0,344444444444;0,736111111111;0,821759259259
63;0,716666666667;0,273504273504;0,644846269403;0,781198655469;0,8;0,997245442641;0,005101399646;0,583333333333;0,75;0,368421052632;0,878048780488;0,368421052632;0,583333333333;0,451612903226;0,2;0,116666666667;0,316666666667;0,666666666667;0,771797839506
64;0,727777777778;0,264264264264;0,656561717112;0,791326936824;0,8;0,992497365266;0,045500263896;0,527777777778;0,777777777778;0,372549019608;0,868217054264;0,372549019608;0,527777777778;0,436781609195;0,2;0,105555555556;0,283333333333;0,652777777778;0,749421296296
65;0,622222222222;0,166666666667;0,547070807797;0,693276728566;0,8;0,999999988709;2,251348e-06;0,611111111111;0,625;0,289473684211;0,865384615385;0,289473684211;0,611111111111;0,392857142857;0,2;0,122222222222;0,422222222222;0,618055555556;0,679976851852
66;0,7;0,134615384615;0,627362758361;0,765915075219;0,8;0,999490484861;0,340803246886;0,361111111111;0,784722222222;0,295454545455;0,830882352941;0,295454545455;0,361111111111;0,325;0,2;0,072222222222;0,244444444444;0,572916666667;0,636766975309
67;0,733333333333;0,322033898305;0,662438015907;0,796372168652;0,8;0,988069848766;0,002436734809;0,638888888889;0,756944444444;0,396551724138;0,893442622951;0,396551724138;0,638888888889;0,489361702128;0,2;0,127777777778;0,322222222222;0,697916666667;0,73225308642
68;0,705555555556;0,269972451791;0,633178907282;0,771021475632;0,8;0,999083606;0,000978441192;0,611111111111;0,729166666667;0,360655737705;0,882352941176;0,360655737705;0,611111111111;0,453608247423;0,2;0,122222222222;0,338888888889;0,670138888889;0,73225308642
69;0,655555555556;0,166666666667;0,581232109834;0,724659811207;0,8;0,999998041455;0,000605801874;0,527777777778;0,6875;0,296875;0,853448275862;0,296875;0,527777777778;0,38;0,2;0,105555555556;0,355555555556;0,607638888889;0,632908950617
70;0,722222222222;0,213836477987;0,650697876994;0,786269019652;0,8;0,995397388573;0,203091787577;0,444444444444;0,791666666667;0,347826086957;0,850746268657;0,347826086957;0,444444444444;0,390243902439;0,2;0,088888888889;0,255555555556;0,618055555556;0,625578703704
71;0,7;0,296875;0,627362758361;0,765915075219;0,8;0,999490484861;2,4586137e-05;0,694444444444;0,701388888889;0,367647058824;0,901785714286;0,367647058824;0,694444444444;0,480769230769;0,2;0,138888888889;0,377777777778;0,697916666667;0,764853395062
72;0,677777777778;0,267676767677;0,604210909908;0,745375087141;0,8;0,99996177356;4,312468e-06;0,694444444444;0,673611111111;0,347222222222;0,898148148148;0,347222222222;0,694444444444;0,462962962963;0,2;0,138888888889;0,4;0,684027777778;0,737461419753
73;0,705555555556;0,245014245014;0,633178907282;0,771021475632;0,8;0,999083606;0,006010440201;0,555555555556;0,743055555556;0,350877192982;0,869918699187;0,350877192982;0,555555555556;0,430107526882;0,2;0,111111111111;0,316666666667;0,649305555556;0,686921296296
74;0,716666666667;0,174757281553;0,644846269403;0,781198655469;0,8;0,997245442641;0,400814169383;0,388888888889;0,798611111111;0,325581395349;0,839416058394;0,325581395349;0,388888888889;0,354430379747;0,2;0,077777777778;0,238888888889;0,59375;0,704668209877
75;0,711111111111;0,265536723164;0,639006680354;0,776116069694;0,8;0,998391591559;0,003589203043;0,583333333333;0,743055555556;0,362068965517;0,877049180328;0,362068965517;0,583333333333;0,446808510638;0,2;0,116666666667;0,322222222222;0,663194444444;0,716820987654
76;0,677777777778;0,220430107527;0,604210909908;0,745375087141;0,8;0,99996177356;0,000392205622;0,583333333333;0,701388888889;0,328125;0,870689655172;0,328125;0,583333333333;0,42;0,2;0,116666666667;0,355555555556;0,642361111111;0,683834876543
77;0,633333333333;0,126984126984;0,558418119971;0,703777919364;0,8;0,999999930959;0,000357454074;0,5;0,666666666667;0,272727272727;0,842105263158;0,272727272727;0,5;0,352941176471;0,2;0,1;0,366666666667;0,583333333333;0,662905092593
78;0,65;0,173228346457;0,575513445123;0,719454659607;0,8;0,999999121319;0,000157052284;0,555555555556;0,673611111111;0,298507462687;0,858407079646;0,298507462687;0,555555555556;0,388349514563;0,2;0,111111111111;0,372222222222;0,614583333333;0,679976851852
79;0,644444444444;0,179487179487;0,569804961414;0,714239220485;0,8;0,999999614851;3,7073476e-05;0,583333333333;0,659722222222;0,3;0,863636363636;0,3;0,583333333333;0,396226415094;0,2;0,116666666667;0,388888888889;0,621527777778;0,649884259259
80;0,744444444444;0,29012345679;0,67422895991;0,806423552937;0,8;0,972005095915;0,104833002858;0,527777777778;0,798611111111;0,395833333333;0,871212121212;0,395833333333;0,527777777778;0,452380952381;0,2;0,105555555556;0,266666666667;0,663194444444;0,731674382716
81;0,683333333333;0,214876033058;0,609982286547;0,750526898482;0,8;0,999924278077;0,001478464797;0,555555555556;0,715277777778;0,327868852459;0,865546218487;0,327868852459;0,555555555556;0,412371134021;0,2;0,111111111111;0,338888888889;0,635416666667;0,756365740741
82;0,705555555556;0,204204204204;0,633178907282;0,771021475632;0,8;0,999083606;0,054474035106;0,472222222222;0,763888888889;0,333333333333;0,852713178295;0,333333333333;0,472222222222;0,390804597701;0,2;0,094444444444;0,283333333333;0,618055555556;0,67862654321
83;0,755555555556;0,367816091954;0,686072794439;0,816420971574;0,8;0,940541969033;0,004178557568;0,666666666667;0,777777777778;0,428571428571;0,903225806452;0,428571428571;0,666666666667;0,521739130435;0,2;0,133333333333;0,311111111111;0,722222222222;0,804591049383
84;0,716666666667;0,234234234234;0,644846269403;0,781198655469;0,8;0,997245442641;0,049949976455;0,5;0,770833333333;0,352941176471;0,860465116279;0,352941176471;0,5;0,413793103448;0,2;0,1;0,283333333333;0,635416666667;0,697145061728
85;0,7;0,196428571429;0,627362758361;0,765915075219;0,8;0,999490484861;0,041226833337;0,472222222222;0,756944444444;0,326923076923;0,8515625;0,326923076923;0,472222222222;0,386363636364;0,2;0,094444444444;0,288888888889;0,614583333333;0,728202160494
86;0,677777777778;0,166666666667;0,604210909908;0,745375087141;0,8;0,99996177356;0,01260202494;0,472222222222;0,729166666667;0,303571428571;0,846774193548;0,303571428571;0,472222222222;0,369565217391;0,2;0,094444444444;0,311111111111;0,600694444444;0,706500771605
87;0,677777777778;0,207650273224;0,604210909908;0,745375087141;0,8;0,99996177356;0,001028323111;0,555555555556;0,708333333333;0,322580645161;0,864406779661;0,322580645161;0,555555555556;0,408163265306;0,2;0,111111111111;0,344444444444;0,631944444444;0,690779320988
88;0,661111111111;0,159779614325;0,586961067282;0,729854557565;0,8;0,999995735305;0,002120000848;0,5;0,701388888889;0,295081967213;0,848739495798;0,295081967213;0,5;0,371134020619;0,2;0,1;0,338888888889;0,600694444444;0,643904320988
89;0,733333333333;0,354838709677;0,662438015907;0,796372168652;0,8;0,988069848766;9,7345676e-05;0,722222222222;0,736111111111;0,40625;0,913793103448;0,40625;0,722222222222;0,52;0,2;0,144444444444;0,355555555556;0,729166666667;0,759837962963
90;0,744444444444;0,361111111111;0,67422895991;0,806423552937;0,8;0,972005095915;0,000695961899;0,694444444444;0,756944444444;0,416666666667;0,908333333333;0,416666666667;0,694444444444;0,520833333333;0,2;0,138888888889;0,333333333333;0,725694444444;0,815007716049
91;0,655555555556;0,166666666667;0,581232109834;0,724659811207;0,8;0,999998041455;0,000605801874;0,527777777778;0,6875;0,296875;0,853448275862;0,296875;0,527777777778;0,38;0,2;0,105555555556;0,355555555556;0,607638888889;0,672839506173
92;0,655555555556;0,166666666667;0,581232109834;0,724659811207;0,8;0,999998041455;0,000605801874;0,527777777778;0,6875;0,296875;0,853448275862;0,296875;0,527777777778;0,38;0,2;0,105555555556;0,355555555556;0,607638888889;0,664737654321
93;0,766666666667;0,326923076923;0,697971860597;0,826361950372;0,8;0,885665471017;0,280087210811;0,527777777778;0,826388888889;0,431818181818;0,875;0,431818181818;0,527777777778;0,475;0,2;0,105555555556;0,244444444444;0,677083333333;0,781828703704
94;0,622222222222;0,141414141414;0,547070807797;0,693276728566;0,8;0,999999988709;2,1920504e-05;0,555555555556;0,638888888889;0,277777777778;0,851851851852;0,277777777778;0,555555555556;0,37037037037;0,2;0,111111111111;0,4;0,597222222222;0,642168209877
95;0,694444444444;0,202898550725;0,621558051877;0,760797059695;0,8;0,999723515481;0,015219241743;0,5;0,743055555556;0,327272727273;0,856;0,327272727273;0,5;0,395604395604;0,2;0,1;0,305555555556;0,621527777778;0,690586419753
96;0,705555555556;0,218289085546;0,633178907282;0,771021475632;0,8;0,999083606;0,027965569966;0,5;0,756944444444;0,339622641509;0,858267716535;0,339622641509;0,5;0,404494382022;0,2;0,1;0,294444444444;0,628472222222;0,673804012346
97;0,694444444444;0,143302180685;0,621558051877;0,760797059695;0,8;0,999723515481;0,177529852412;0,388888888889;0,770833333333;0,297872340426;0,834586466165;0,297872340426;0,388888888889;0,33734939759;0,2;0,077777777778;0,261111111111;0,579861111111;0,664737654321
98;0,766666666667;0,385964912281;0,697971860597;0,826361950372;0,8;0,885665471017;0,008711912962;0,666666666667;0,791666666667;0,444444444444;0,904761904762;0,444444444444;0,666666666667;0,533333333333;0,2;0,133333333333;0,3;0,729166666667;0,746720679012
99;0,733333333333;0,230769230769;0,662438015907;0,796372168652;0,8;0,988069848766;0,312321421676;0,444444444444;0,805555555556;0,363636363636;0,852941176471;0,363636363636;0,444444444444;0,4;0,2;0,088888888889;0,244444444444;0,625;0,643325617284
100;0,8;0,433962264151;0,734028602439;0,855816410878;0,8;0,54444552817;0,133614402538;0,638888888889;0,840277777778;0,5;0,902985074627;0,5;0,638888888889;0,560975609756;0,2;0,127777777778;0,255555555556;0,739583333333;0,818672839506
