i;Accuracy;Kappa;AccuracyLower;AccuracyUpper;AccuracyNull;AccuracyPValue;McnemarPValue;Sensitivity;Specificity;Pos.Pred.Value;Neg.Pred.Value;Precision;Recall;F1;Prevalence;Detection.Rate;Detection.Prevalence;Balanced.Accuracy;AUC
64;0,5;0,038461538462;0,424711987901;0,575288012099;0,8;1;5e-10;0,583333333333;0,479166666667;0,21875;0,821428571429;0,21875;0,583333333333;0,318181818182;0,2;0,116666666667;0,533333333333;0,53125;0,507330246914
65;0,45;0,046242774566;0,375910066093;0,525763946118;0,8;1;0;0,694444444444;0,388888888889;0,221238938053;0,835820895522;0,221238938053;0,694444444444;0,335570469799;0,2;0,138888888889;0,627777777778;0,541666666667;0,568962191358
66;0,533333333333;0,113924050633;0,457647642549;0,607903158451;0,8;1;2,8e-11;0,694444444444;0,493055555556;0,255102040816;0,865853658537;0,255102040816;0,694444444444;0,373134328358;0,2;0,138888888889;0,544444444444;0,59375;0,533757716049
67;0,477777777778;-0,044444444444;0,402932880242;0,553366543793;0,8;1;4,5892e-08;0,444444444444;0,486111111111;0,177777777778;0,777777777778;0,177777777778;0,444444444444;0,253968253968;0,2;0,088888888889;0,5;0,465277777778;0,48080632716
68;0,588888888889;0,051282051282;0,5132595114;0,661540736908;0,8;0,999999999971;0,000124966864;0,444444444444;0,625;0,228571428571;0,818181818182;0,228571428571;0,444444444444;0,301886792453;0,2;0,088888888889;0,388888888889;0,534722222222;0,568287037037
69;0,505555555556;-0,037296037296;0,430179010543;0,580746141292;0,8;1;1,08264e-06;0,416666666667;0,527777777778;0,180722891566;0,783505154639;0,180722891566;0,416666666667;0,252100840336;0,2;0,083333333333;0,461111111111;0,472222222222;0,467496141975
70;0,522222222222;0,018264840183;0,446633456207;0,597067119758;0,8;1;1,26527e-07;0,5;0,527777777778;0,209302325581;0,808510638298;0,209302325581;0,5;0,295081967213;0,2;0,1;0,477777777778;0,513888888889;0,52555941358
71;0,566666666667;0,071428571429;0,490905604337;0,640195309823;0,8;1;1,122829e-06;0,527777777778;0,576388888889;0,2375;0,83;0,2375;0,527777777778;0,327586206897;0,2;0,105555555556;0,444444444444;0,552083333333;0,542341820988
72;0,494444444444;-0,045977011494;0,419253858708;0,569820989457;0,8;1;4,85979e-07;0,416666666667;0,513888888889;0,176470588235;0,778947368421;0,176470588235;0,416666666667;0,247933884298;0,2;0,083333333333;0,472222222222;0,465277777778;0,48794367284
73;0,544444444444;0,063926940639;0,468697604838;0,618703345144;0,8;1;6,2623e-08;0,555555555556;0,541666666667;0,232558139535;0,829787234043;0,232558139535;0,555555555556;0,327868852459;0,2;0,111111111111;0,477777777778;0,548611111111;0,520447530864
74;0,577777777778;0,12037037037;0,502064154737;0,650886519682;0,8;0,999999999997;6,9962e-08;0,611111111111;0,569444444444;0,261904761905;0,854166666667;0,261904761905;0,611111111111;0,366666666667;0,2;0,122222222222;0,466666666667;0,590277777778;0,580343364198
75;0,527777777778;0,036281179138;0,452136086079;0,602489610295;0,8;1;5,8521e-08;0,527777777778;0,527777777778;0,218390804598;0,817204301075;0,218390804598;0,527777777778;0,308943089431;0,2;0,105555555556;0,483333333333;0,527777777778;0,473572530864
76;0,483333333333;-0,026490066225;0,408364296754;0,558860260283;0,8;1;2,1492e-08;0,472222222222;0,486111111111;0,186813186813;0,786516853933;0,186813186813;0,472222222222;0,267716535433;0,2;0,094444444444;0,505555555556;0,479166666667;0,511766975309
77;0,494444444444;0,033970276008;0,419253858708;0,569820989457;0,8;1;3,18e-10;0,583333333333;0,472222222222;0,216494845361;0,819277108434;0,216494845361;0,583333333333;0,315789473684;0,2;0,116666666667;0,538888888889;0,527777777778;0,472415123457
78;0,522222222222;-0,02380952381;0,446633456207;0,597067119758;0,8;1;3,538287e-06;0,416666666667;0,548611111111;0,1875;0,79;0,1875;0,416666666667;0,258620689655;0,2;0,083333333333;0,444444444444;0,482638888889;0,488811728395
79;0,522222222222;0,092827004219;0,446633456207;0,597067119758;0,8;1;4,8e-11;0,666666666667;0,486111111111;0,244897959184;0,853658536585;0,244897959184;0,666666666667;0,358208955224;0,2;0,133333333333;0,544444444444;0,576388888889;0,537712191358
80;0,477777777778;0,099616858238;0,402932880242;0,553366543793;0,8;1;0;0,777777777778;0,402777777778;0,245614035088;0,878787878788;0,245614035088;0,777777777778;0,373333333333;0,2;0,155555555556;0,633333333333;0,590277777778;0,582658179012
81;0,455555555556;-0,020833333333;0,381296654856;0,531302395162;0,8;1;1,97e-10;0,527777777778;0,4375;0,19;0,7875;0,19;0,527777777778;0,279411764706;0,2;0,105555555556;0,555555555556;0,482638888889;0,45775462963
82;0,494444444444;0,00871459695;0,419253858708;0,569820989457;0,8;1;4,348e-09;0,527777777778;0,486111111111;0,204301075269;0,804597701149;0,204301075269;0,527777777778;0,294573643411;0,2;0,105555555556;0,516666666667;0,506944444444;0,567515432099
83;0,461111111111;-0,01677148847;0,386692255544;0,536831857836;0,8;1;3,07e-10;0,527777777778;0,444444444444;0,191919191919;0,79012345679;0,191919191919;0,527777777778;0,281481481481;0,2;0,105555555556;0,55;0,486111111111;0,488329475309
84;0,566666666667;0,084507042254;0,490905604337;0,640195309823;0,8;1;3,48287e-07;0,555555555556;0,569444444444;0,243902439024;0,836734693878;0,243902439024;0,555555555556;0,338983050847;0,2;0,111111111111;0,455555555556;0,5625;0,514467592593
85;0,522222222222;-0,02380952381;0,446633456207;0,597067119758;0,8;1;3,538287e-06;0,416666666667;0,548611111111;0,1875;0,79;0,1875;0,416666666667;0,258620689655;0,2;0,083333333333;0,444444444444;0,482638888889;0,457658179012
86;0,5;0,050632911392;0,424711987901;0,575288012099;0,8;1;1,28e-10;0,611111111111;0,472222222222;0,224489795918;0,829268292683;0,224489795918;0,611111111111;0,328358208955;0,2;0,122222222222;0,544444444444;0,541666666667;0,521508487654
87;0,477777777778;-0,017316017316;0,402932880242;0,553366543793;0,8;1;4,125e-09;0,5;0,472222222222;0,191489361702;0,790697674419;0,191489361702;0,5;0,276923076923;0,2;0,1;0,522222222222;0,486111111111;0,471450617284
88;0,466666666667;-0,038961038961;0,392096841549;0,542352357451;0,8;1;5,972e-09;0,472222222222;0,465277777778;0,18085106383;0,779069767442;0,18085106383;0,472222222222;0,261538461538;0,2;0,094444444444;0,522222222222;0,46875;0,451967592593
89;0,483333333333;0,012738853503;0,408364296754;0,558860260283;0,8;1;4,92e-10;0,555555555556;0,465277777778;0,20618556701;0,807228915663;0,20618556701;0,555555555556;0,300751879699;0,2;0,111111111111;0,538888888889;0,510416666667;0,462866512346
90;0,544444444444;0,123931623932;0,468697604838;0,618703345144;0,8;1;7,2e-11;0,694444444444;0,506944444444;0,260416666667;0,869047619048;0,260416666667;0,694444444444;0,378787878788;0,2;0,138888888889;0,533333333333;0,600694444444;0,59481095679
91;0,505555555556;0,10101010101;0,430179010543;0,580746141292;0,8;1;1e-12;0,722222222222;0,451388888889;0,247619047619;0,866666666667;0,247619047619;0,722222222222;0,368794326241;0,2;0,144444444444;0,583333333333;0,586805555556;0,529031635802
92;0,444444444444;0,019607843137;0,370532519357;0,520216483947;0,8;1;0;0,638888888889;0,395833333333;0,209090909091;0,814285714286;0,209090909091;0,638888888889;0,315068493151;0,2;0,127777777778;0,611111111111;0,517361111111;0,528549382716
93;0,461111111111;-0,0706401766;0,386692255544;0,536831857836;0,8;1;4,1848e-08;0,416666666667;0,472222222222;0,164835164835;0,76404494382;0,164835164835;0,416666666667;0,236220472441;0,2;0,083333333333;0,505555555556;0,444444444444;0,422453703704
94;0,5;-0,027397260274;0,424711987901;0,575288012099;0,8;1;2,4037e-07;0,444444444444;0,513888888889;0,186046511628;0,787234042553;0,186046511628;0,444444444444;0,262295081967;0,2;0,088888888889;0,477777777778;0,479166666667;0,473668981481
95;0,511111111111;0,059829059829;0,435654926701;0,586195373834;0,8;1;3,19e-10;0,611111111111;0,486111111111;0,229166666667;0,833333333333;0,229166666667;0,611111111111;0,333333333333;0,2;0,122222222222;0,533333333333;0,548611111111;0,542148919753
96;0,527777777778;0,049217002237;0,452136086079;0,602489610295;0,8;1;1,6986e-08;0,555555555556;0,520833333333;0,224719101124;0,824175824176;0,224719101124;0,555555555556;0,32;0,2;0,111111111111;0,494444444444;0,538194444444;0,504147376543
97;0,516666666667;0,052287581699;0,441139739717;0,591635703246;0,8;1;1,927e-09;0,583333333333;0,5;0,225806451613;0,827586206897;0,225806451613;0,583333333333;0,325581395349;0,2;0,116666666667;0,516666666667;0,541666666667;0,473090277778
98;0,488888888889;0,017094017094;0,413804626166;0,564345073299;0,8;1;7,69e-10;0,555555555556;0,472222222222;0,208333333333;0,809523809524;0,208333333333;0,555555555556;0,30303030303;0,2;0,111111111111;0,533333333333;0,513888888889;0,533179012346
99;0,427777777778;-0,093418259023;0,354454485946;0,503519698322;0,8;1;3,38e-09;0,416666666667;0,430555555556;0,154639175258;0,746987951807;0,154639175258;0,416666666667;0,225563909774;0,2;0,083333333333;0,538888888889;0,423611111111;0,402584876543
100;0,527777777778;0,109014675052;0,452136086079;0,602489610295;0,8;1;1,8e-11;0,694444444444;0,486111111111;0,252525252525;0,864197530864;0,252525252525;0,694444444444;0,37037037037;0,2;0,138888888889;0,55;0,590277777778;0,54475308642
