Careless;HE01_01_r;HE01_09_r;HE01_10_r;HE01_12_r;HE01_14_r;HE01_15_r;HE01_19_r;HE01_20_r;HE01_21_r;HE01_24_r;HE01_26_r;HE01_28_r;HE01_30_r;HE01_31_r;HE01_32_r;HE01_35_r;HE01_41_r;HE01_42_r;HE01_44_r;HE01_46_r;HE01_48_r;HE01_49_r;HE01_52_r;HE01_53_r;HE01_55_r;HE01_56_r;HE01_57_r;HE01_59_r;HE01_60_r;HE01_02;HE01_03;HE01_04;HE01_05;HE01_06;HE01_07;HE01_08;HE01_11;HE01_13;HE01_16;HE01_17;HE01_18;HE01_22;HE01_23;HE01_25;HE01_27;HE01_29;HE01_33;HE01_34;HE01_36;HE01_37;HE01_38;HE01_39;HE01_40;HE01_43;HE01_45;HE01_47;HE01_50;HE01_51;HE01_54;HE01_58;time_p1;time_p2;time_p3;time_p4;time_p5;time_p6;sex;age;SO04;SO06;longstr;avgstr;longstr1;longstr6;longstrDiff;irvTotal;irv1;irv6;irvDiff;res_mahad;res_psycsyn;res_evenodd;res_u3poly
1;5;3;2;4;4;3;4;2;4;3;3;4;4;4;3;4;2;4;4;2;4;1;4;3;4;2;4;4;2;4;4;4;3;3;4;4;4;5;3;4;3;4;3;4;2;4;2;4;4;4;2;4;4;4;2;4;3;2;2;3;60807;52063;47390;53519;60200;65479;2;51;1;5;3;1,36363636363636;3;2;1;0,971922202833942;0,966091783079296;0,843274042711568;0,122817740367728;49,2623159354265;0,17159207034168;-0,966757273456014;0,1114
1;5;4;3;2;5;2;5;5;5;4;5;5;5;1;4;4;2;3;5;5;5;1;5;2;4;4;5;3;5;5;1;3;1;5;5;4;3;1;2;1;1;3;4;1;1;3;1;1;5;2;3;1;1;4;1;1;1;5;5;1;33695,56;46542,55;29252;25660;32134;29964,44;1;56;1;3;5;1,42857142857143;2;2;0;1,49679506954893;1,69967317119759;1,64991582276861;0,0497573484289842;121,961960088037;-0,361161909059596;0,767609760688588;0,3669
1;4;4;3;5;5;4;4;3;5;4;2;2;2;4;4;2;3;4;3;2;5;4;3;3;5;3;3;4;3;3;2;3;2;3;4;2;4;4;3;2;2;3;3;4;3;2;4;2;4;4;3;3;2;4;3;3;4;3;3;2;44565,56;46936,67;35102;36334;32988,57;40770;1;32;1;3;4;1,33333333333333;2;4;-2;0,913644221079444;0,699205898780101;0,699205898780101;0;41,354111443115;-0,273280535948926;0,857915523657913;0,1019
0;1;3;4;2;4;4;4;4;2;3;5;4;4;4;4;4;3;4;5;3;3;3;3;2;4;4;2;4;2;4;1;2;1;4;5;5;4;1;5;3;2;4;4;1;2;2;4;4;5;2;4;2;4;2;4;4;3;4;4;2;42905;45211,25;43500;55080;37511,11;55410;2;40;1;3;6;1,5;2;2;0;1,18893200900384;1,61932770686548;0,994428926011753;0,624898780853729;71,6902431597395;-0,235111682541632;0,804690287512396;0,1765
1;3;2;3;5;5;2;3;3;5;5;5;3;4;3;4;3;2;2;5;3;5;3;5;3;3;4;3;3;4;4;3;3;3;3;4;5;4;4;3;3;4;3;2;3;2;2;2;3;5;4;3;4;3;5;3;3;4;3;4;3;27571;38052;30448,89;33591,11;30795,56;49895;1;56;1;3;4;1,27659574468085;4;3;1;1,04624699204422;0,707106781186548;0,823272602348565;-0,116165821162017;52,2804629979754;-0,0617771834368068;0,902197565102921;0,0956
0;5;2;4;4;2;2;4;2;4;4;4;4;5;5;4;2;4;3;4;4;3;4;5;2;4;3;3;4;5;2;4;5;2;4;4;3;3;4;5;4;3;5;4;2;2;3;3;4;5;4;2;1;3;3;4;4;3;3;5;3;49718,89;64197;40121,11;37912,5;52595,56;45152;1;38;1;3;5;1,27659574468085;2;3;-1;1,15408877646167;1,28668393770792;1,25166555703457;0,0350183806733464;47,9717747024387;-0,356871526358589;0,814318069842414;0,1519
0;1;2;5;4;5;3;3;4;4;4;4;4;5;5;4;3;2;4;5;3;5;5;5;2;4;4;4;2;5;4;2;4;2;3;5;4;4;2;4;4;3;4;3;1;3;2;2;3;4;2;5;2;3;4;4;4;5;2;4;4;56813,75;43612,22;48755;40232,86;37988,75;52311;2;29;1;3;3;1,30434782608696;2;3;-1;1,22635834985533;1,34989711542111;1,26491106406735;0,0849860513537539;49,9349121861808;-0,497010828842753;0,810164010321698;0,1451
1;2;4;5;1;2;1;2;2;4;3;2;4;2;4;3;2;2;2;2;5;2;4;2;1;4;2;2;2;2;4;2;4;4;3;4;4;4;5;4;3;3;5;1;4;3;1;4;4;5;4;4;1;3;5;4;2;2;4;1;5;25025,56;21540;17881,67;18657,14;17026;21464;2;28;1;1;3;1,36363636363636;2;2;0;1,19733696978296;1,13529242439509;1,25166555703457;-0,116373132639479;78,390776126157;0,0785728071068926;0,885773502314101;0,2596
0;5;4;5;2;4;4;3;5;5;4;5;5;5;5;5;3;1;2;5;3;4;4;5;2;5;5;4;3;3;4;4;5;3;4;5;4;2;5;5;2;2;5;1;5;3;3;3;4;4;5;5;2;3;4;3;3;3;3;4;4;48266,5;46989;34047,78;34562;45771,25;43407;2;52;1;4;3;1,33333333333333;2;2;0;1,38790172074275;1,49443411809733;1,26491106406735;0,229523054029975;38,4795913821211;-0,7428062452618;0,892674026106979;0,2055
1;3;3;3;3;3;3;2;3;5;3;5;5;3;3;3;3;2;4;4;4;3;5;5;3;3;2;3;3;5;4;4;4;2;1;4;3;3;1;4;4;3;5;1;1;1;3;3;4;2;3;3;3;3;4;2;3;1;3;3;3;42710;44757;35665;37201;33449;39378;2;74;1;5;5;1,76470588235294;3;3;0;1,04300196900324;0,994428926011753;0,948683298050514;0,0457456279612395;49,7321730439606;-0,395940256967843;-0,0404898415828153;0,1454
0;4;4;3;4;4;4;2;4;5;5;3;3;4;4;2;4;3;4;4;2;4;2;4;4;5;3;4;4;4;4;2;3;2;4;5;3;3;3;3;3;4;4;2;5;3;3;3;4;4;3;4;2;3;4;3;4;3;3;4;2;83698,89;88306;72722;76366,67;79171,39;89013,5;2;61;1;3;4;1,33333333333333;1;4;-3;0,959637407984005;1,05409255338946;0,823272602348565;0,230819951040895;30,1060600051898;-0,350122650219961;0,67479551943079;0,0718
1;1;3;4;5;4;4;1;3;5;5;5;3;5;3;4;4;3;5;4;1;5;1;2;2;3;4;5;2;5;4;2;3;1;4;4;4;3;1;1;4;4;3;2;1;1;2;2;4;5;3;4;2;3;3;2;4;3;2;5;2;30742;33198;25197;29787;27177;34048,89;2;56;1;5;4;1,25;3;2;1;1,30827440581246;1,22927259430572;1,3984117975602;-0,169139203254484;52,670075646829;-0,0461363776965222;0,99370640369145;0,1852
0;2;3;4;5;4;3;1;3;5;4;5;3;3;2;3;4;3;4;4;4;4;2;4;2;2;2;3;4;5;4;2;3;3;3;3;4;5;1;3;4;3;4;3;1;2;3;3;3;4;4;4;3;4;4;3;4;3;3;3;3;67480,95;87020,95;72054,17;68509,75;52530,2;94499,85;1;58;1;3;4;1,36363636363636;4;2;2;1,00619549717293;0,737864787372622;0,994428926011753;-0,256564138639131;32,182396892687;-0,083919082580309;0,84700285574388;0,0878
0;4;2;4;5;4;1;2;1;5;4;3;4;5;4;5;3;3;5;5;3;5;2;5;3;3;4;3;5;5;3;3;5;1;5;4;4;2;3;4;4;3;5;4;3;4;2;4;4;5;4;4;3;3;3;3;4;3;4;5;3;27065;55336,56;31967,78;35196;24357,78;33512,22;1;44;1;3;3;1,30434782608696;3;2;1;1,27514261969592;1,33749350984926;1,34989711542111;-0,0124036055718471;44,3039864489141;-0,566192785368759;0,693261164103533;0,1498
0;3;4;4;1;3;4;2;3;4;4;2;4;4;4;2;2;2;4;4;3;4;3;4;4;1;2;4;2;1;4;3;4;3;2;3;3;2;2;4;3;4;3;2;1;3;3;3;3;2;4;4;3;3;4;4;2;4;2;3;3;89986,4;96859,65;81363,4;70330,15;68877,4;74124;2;64;1;5;3;1,25;2;3;-1;0,947640543070027;0,737864787372622;1,22927259430572;-0,491407806933096;51,4647849268064;-0,331421354758116;0,659733627656617;0,1214
0;1;3;2;5;4;4;1;5;5;5;5;5;5;3;3;5;3;5;5;2;5;5;5;5;1;5;4;4;5;1;2;4;4;5;1;2;4;4;1;3;2;3;4;1;1;4;2;2;5;2;5;2;2;3;2;5;4;3;5;1;32183;33592;25921;31967;27108;31707,78;1;50;1;3;5;1,30434782608696;2;2;0;1,45516807424221;1,52388392675499;1,61932770686548;-0,0954437801104877;85,2603926664876;-0,226784318268531;0,842561007070834;0,3256
0;4;2;5;4;4;3;4;4;5;3;5;4;5;4;4;4;2;2;5;4;3;4;3;2;3;3;5;3;5;4;3;3;4;5;3;4;4;5;3;1;3;3;3;2;3;2;3;4;4;4;4;2;3;4;5;5;4;4;5;4;72025;90728;57754;74789,55;63935;65245;2;58;1;2;3;1,30434782608696;2;2;0;1,17699224061303;1,15950180872841;1,28668393770792;-0,127182128979513;49,36648538536;-0,255749147860681;0,284096254127204;0,1368
0;2;4;3;1;3;3;3;4;4;4;3;2;2;2;3;5;3;1;2;3;4;2;2;3;3;3;4;5;1;4;2;3;3;2;3;3;4;3;3;3;3;3;3;1;2;4;4;4;4;3;3;4;2;3;2;4;2;3;5;3;40930;52039;33162;38365;31416,67;42409;1;43;1;3;7;1,3953488372093;2;2;0;0,961842628987639;0,737864787372622;1,22927259430572;-0,491407806933096;46,9513862317702;-0,501974443928524;0,195057672358307;0,1216
0;1;3;4;5;4;2;3;4;5;2;5;3;5;4;5;3;4;5;5;3;4;3;5;4;1;4;4;4;5;4;2;3;2;4;3;5;4;5;3;4;3;4;5;1;5;5;3;3;5;4;5;3;2;4;3;3;5;2;4;4;78288,89;71109;58902,86;70194,44;70057,85;73655;2;55;1;3;3;1,15384615384615;1;2;-1;1,33308613527701;1,15950180872841;1,35400640077266;-0,194504592044254;73,5221073647807;-0,337004995787946;0,671873985987164;0,1899
0;4;3;5;2;4;3;4;3;4;2;4;3;2;2;5;3;2;3;4;2;2;4;4;2;4;3;2;3;2;3;3;4;3;2;4;4;4;2;2;3;2;5;2;2;2;2;4;4;2;4;5;4;3;4;4;3;4;2;3;4;87270;80498,25;74184;71620;57240;76497;2;63;1;6;3;1,25;2;2;0;0,981610575551169;0,994428926011753;0,875595035770913;0,11883389024084;44,6745500863031;-0,26802292543667;0,953588062031524;0,125
1;1;2;2;5;4;3;1;4;3;5;4;3;2;1;4;1;1;4;5;4;2;5;4;2;1;2;4;4;5;2;2;4;1;2;3;4;4;1;2;1;5;5;2;2;5;2;4;2;2;3;5;3;2;4;2;2;4;4;2;1;58142,5;57544,29;46223;36626;40745,56;50860;2;31;1;3;4;1,2;3;1;2;1,36657020467072;1,28668393770792;1,41813649241218;-0,131452554704258;97,14815938149;-0,164962929588448;0,523376579153873;0,2572
0;3;1;5;4;2;2;5;4;3;2;4;3;3;4;3;2;3;4;4;4;2;3;4;2;3;3;2;4;4;4;3;5;1;3;4;3;3;3;4;4;5;5;2;4;1;4;4;4;3;5;3;4;4;4;3;4;4;3;3;5;27044;22770;31547,78;40848,89;45214,55;25321,11;2;50;1;3;4;1,22448979591837;1;3;-2;1,07501149645672;1,3984117975602;0,994428926011753;0,403982871548449;57,9765434683752;-0,439442984895252;0,79221302468089;0,1917
1;1;2;4;5;5;2;5;5;5;5;5;4;5;1;5;4;2;2;5;2;5;1;4;2;2;4;5;4;5;5;2;2;1;5;4;4;2;1;4;1;1;4;1;1;4;1;2;5;5;5;5;1;1;4;4;2;4;4;5;1;75034,29;75876,25;81719,33;67882,22;73217;78769;1;57;1;3;5;1,66666666666667;3;2;1;1,60322767661079;1,50554530541816;1,50554530541816;0;83,6806007348531;-0,581667485820107;0,867370878207126;0,3222
0;4;4;4;2;4;3;2;4;5;4;4;4;4;2;4;4;4;3;4;3;4;3;3;4;3;4;4;5;2;5;3;3;4;4;3;4;4;4;4;4;3;4;4;4;3;3;4;3;3;3;4;2;3;4;3;4;3;4;4;3;61225;57282;47061,75;41406,67;37870;47850;1;37;1;3;3;1,22448979591837;2;2;0;0,920574617898323;1,03279555898864;1,03279555898864;0;24,3305475431799;-0,43915503282684;0,861200459516643;0,0694
1;4;3;4;4;3;3;3;3;5;5;3;4;4;4;4;5;4;4;5;5;4;3;4;3;4;4;3;4;4;3;2;2;2;3;2;5;3;3;3;2;3;2;1;2;2;2;3;2;2;2;2;1;1;2;2;2;2;2;2;2;7413;5334;6464,44;5946;14753,9;6528;1;31;1;3;6;1,71428571428571;3;3;0;0,724666297641786;0,966091783079296;0,421637021355784;0,544454761723512;67,4673838549398;0,0424162181631959;0,157921394729819;0,1765
1;1;3;2;2;4;4;4;3;4;4;2;4;4;5;4;4;2;2;4;2;4;2;4;2;3;2;4;3;3;1;4;4;2;4;4;2;4;4;4;2;3;4;3;2;4;2;4;2;3;4;2;4;2;4;4;3;2;4;3;2;36771;36434;28443;42488;31367,5;35567;2;37;1;6;4;1,3953488372093;2;2;0;0,999858747085954;1,25166555703457;0,816496580927726;0,435168976106846;51,0664915991173;-0,37032603977378;0,56006499912895;0,1298
0;4;4;4;4;4;4;2;4;5;3;4;4;5;3;4;2;2;3;4;3;3;2;4;3;4;4;4;4;5;4;4;4;2;5;5;4;1;4;5;3;3;4;3;4;2;3;3;4;5;3;4;4;4;4;4;4;2;4;5;3;106152,4;115959,55;92079,35;90157,7;83617,22;108769,2;2;78;1;5;4;1,33333333333333;3;3;0;1,11942277296505;1,26491106406735;1,17378779077727;0,0911232732900844;31,8596139797674;-0,514560105202699;0,781434091487547;0,1014
1;5;1;5;1;4;1;4;3;2;4;3;5;3;3;4;3;2;1;4;4;3;2;3;1;1;3;4;3;4;3;2;5;2;2;4;5;5;5;3;2;3;5;3;1;2;1;4;4;2;5;4;3;3;4;2;4;5;4;2;4;46392,22;48707,78;45674;51278;41005,56;57117,78;2;49;1;3;3;1,2;2;1;1;1,28210191121239;1,63299316185545;1,15950180872841;0,473491353127046;78,2934650458809;0,00330852781254487;0,819039205847237;0,2234
0;1;4;5;5;4;2;2;2;5;3;4;5;4;4;4;2;3;4;4;3;4;1;5;2;3;4;4;3;5;4;4;4;1;2;3;4;2;2;5;4;5;5;3;5;1;1;4;3;5;2;4;2;2;4;4;3;2;3;4;4;69145;71414;65336,75;59334;61746;74809;2;61;1;6;3;1,27659574468085;3;2;1;1,28485308795485;1,4142135623731;1,15950180872841;0,254711753644689;62,7761061148789;-0,677269874713979;0,815954870412309;0,1818
0;4;4;3;1;4;2;4;4;5;3;5;3;3;3;3;2;2;3;4;4;3;3;4;3;4;3;4;3;2;3;4;4;2;4;4;4;2;4;4;2;3;4;4;2;3;2;4;3;3;4;4;3;2;5;4;3;4;4;3;3;55702;60528,89;49273,75;52300;43341;57846;2;31;1;3;3;1,33333333333333;3;2;1;0,928366526098211;0,918936583472681;0,737864787372622;0,18107179610006;34,6885619542007;-0,585353033722524;0,85107627555032;0,092
0;3;2;2;5;3;3;3;3;4;3;2;3;3;3;3;3;3;1;2;2;2;4;3;3;3;2;3;3;5;4;3;3;3;4;3;4;4;3;3;4;3;4;3;5;3;3;3;3;3;3;4;3;3;4;4;3;3;3;3;2;113734,5;112484,25;86290,8;78587;75730,3;87752,56;1;67;2;6;11;2,06896551724138;3;5;-2;0,738566331475177;0,52704627669473;0,788810637746616;-0,261764361051886;35,4691538941666;0,30556325439919;-0,197984485162983;0,0825
0;2;3;4;4;5;4;4;5;5;4;4;4;2;3;5;5;2;2;5;3;4;3;4;4;5;4;5;4;5;5;3;4;2;2;4;5;5;3;3;2;2;4;3;2;2;4;2;3;2;3;3;2;3;4;2;4;4;2;2;3;84294;76976,67;55073;69605;58621,43;74539,6;1;31;1;3;5;1,33333333333333;2;4;-2;1,10915552953613;1,17378779077727;0,632455532033676;0,541332258743591;46,338207375675;-0,0851497919259491;0,895144515374686;0,1503
0;3;2;4;4;4;2;2;2;4;3;4;4;4;4;4;4;3;5;5;2;4;2;3;3;3;2;2;4;4;4;2;4;2;4;3;3;4;2;4;2;4;4;3;3;4;3;4;4;3;4;5;3;3;4;5;4;5;2;4;3;66176;60605;47120;57538;73361,43;60765;1;41;1;3;3;1,3953488372093;2;2;0;1,00338410442709;0,875595035770913;0,816496580927726;0,0590984548431871;42,6571581027451;-0,3990040877887;0,343876214336472;0,0988
0;4;4;5;3;5;1;5;2;5;4;5;4;5;3;4;4;3;3;4;4;2;5;2;2;4;4;4;3;5;4;4;3;4;2;4;3;4;5;4;4;2;3;2;4;2;2;4;4;5;5;4;4;4;5;4;5;4;2;5;4;113511,5;120249,67;93092,67;104149,11;91954,06;101912,69;2;58;1;5;3;1,27659574468085;2;3;-1;1,28210191121239;1,10050493461461;1,28668393770792;-0,186179003093307;65,7667459483626;-0,169158634214872;0,357924640171383;0,1759
1;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;2;4;4;2;5;2;4;4;4;3;4;4;4;4;4;4;1;4;4;3;2;4;4;2;4;4;2;4;3;4;4;2;4;4;4;2;1;4;2;4;4;2;4;2;29333;34129;28719;29743;33930;33468;2;76;1;3;4;1,46341463414634;3;4;-1;1,24180932331829;1,49443411809733;0,674948557710553;0,819485560386774;52,2559312623203;-0,482571847934888;0,951329920111916;0,1651
0;5;5;3;5;5;5;1;3;5;5;5;5;5;5;5;5;2;2;4;3;5;1;3;3;3;3;5;5;5;5;2;3;1;5;5;1;5;3;3;5;3;5;5;3;2;4;5;3;3;5;5;1;3;5;3;5;1;3;5;1;32573;45045,56;67734,75;43766,67;26256,67;32650;1;57;1;6;4;1,33333333333333;2;4;-2;1,59837488089841;1,76698110409314;1,34989711542111;0,417083988672037;72,2451462945212;-0,357857814126776;-0,1570580838295;0,297
1;5;4;2;4;2;4;2;3;4;4;2;4;4;4;3;3;2;4;3;3;4;4;4;4;4;3;4;5;4;3;3;5;2;2;5;3;4;5;4;3;4;3;5;4;3;3;4;4;5;3;3;4;4;3;3;4;2;4;3;2;47276,67;40494,44;33637;38945;35842,5;41483;1;60;1;4;4;1,3953488372093;2;2;0;1,03320575119082;1,33333333333333;0,823272602348565;0,510060730984769;38,1603836725094;-0,174430397261612;0,148864559812583;0,1302
1;5;2;5;1;3;2;3;4;5;3;3;3;3;3;3;3;2;4;3;2;3;4;2;2;3;2;3;3;4;5;3;5;2;1;5;5;4;4;1;2;3;5;3;5;3;4;2;4;5;3;3;3;4;4;3;5;3;3;4;5;76411,25;79467;65873,33;62880;71662,56;74670;1;72;1;5;3;1,30434782608696;2;3;-1;1,13632871030046;1,81352940116473;0,849836585598797;0,963692815565928;69,7630817382516;0,0383371295876548;0,407868827196326;0,1818
0;5;2;4;5;4;3;4;4;3;4;4;3;4;4;4;3;2;5;3;3;4;4;5;3;3;4;3;3;4;4;2;4;3;4;4;4;4;5;4;3;3;4;2;5;3;3;3;3;5;4;3;2;3;4;3;4;3;2;4;3;41980;43752,86;32876,67;31671,11;33767,78;42660;1;33;1;3;4;1,3953488372093;4;3;1;0,996462670202625;1,13529242439509;0,843274042711568;0,292018381683526;28,9823534467274;-0,286628273788311;0,82762107231654;0,076
0;5;2;4;4;4;3;4;4;4;4;5;4;5;4;4;4;2;3;5;3;5;3;5;3;4;3;4;4;5;4;2;4;1;3;4;3;2;4;3;2;3;2;3;4;2;3;4;2;5;3;4;2;2;4;3;3;2;2;5;2;102677,33;111440,61;93882,67;86969,89;83350,31;96622,5;2;61;1;3;4;1,33333333333333;1;3;-2;1,03211154304568;1,22927259430572;1,15950180872841;0,0697707855773126;33,1869639599225;-0,250876464431862;0,907452758794595;0,092
0;3;3;2;2;4;3;4;3;5;5;3;4;4;2;2;5;3;5;4;4;4;2;2;3;2;4;4;4;2;4;2;3;4;2;3;3;4;4;4;2;3;2;4;3;2;4;3;3;3;3;4;2;3;4;2;3;3;3;3;1;42712,22;39220;39434;34593;34365,56;42218,89;1;60;1;5;4;1,36363636363636;3;2;1;0,941809773636648;0,737864787372622;1,03279555898864;-0,294930771616023;47,8172019478925;-0,538092535376561;0,853527315480005;0,1084
1;1;5;4;1;5;5;3;4;5;5;4;4;3;1;4;5;5;1;4;4;5;2;5;5;1;3;5;5;1;4;1;3;4;4;1;2;5;1;4;4;2;4;3;1;2;5;3;3;2;4;2;3;2;4;4;3;2;3;3;1;59603;62575;44695;57870;41347;51588;1;32;1;3;3;1,25;2;3;-1;1,40177450091391;1,49443411809733;1,64654520469713;-0,152111086599803;73,8949895853706;-0,323682562987646;0,890503951436443;0,3159
0;4;4;4;4;3;4;2;4;5;3;4;4;3;3;4;3;2;5;3;2;5;2;4;3;3;3;4;4;5;4;4;4;2;3;4;4;3;4;4;3;3;3;2;4;3;4;4;3;5;3;4;2;2;3;4;4;2;2;4;2;65256;79454,9;69712,75;74923,35;68199,55;88153,75;2;72;1;4;3;1,36363636363636;3;3;0;0,975838043430184;0,994428926011753;0,843274042711568;0,151154883300185;32,5821298104484;-0,544581148637171;0,299532409985347;0,075
0;5;5;1;5;1;4;1;4;5;5;4;3;5;3;5;3;3;5;4;1;5;1;1;2;4;4;4;1;5;5;5;1;3;5;5;3;2;3;1;3;5;1;3;4;4;3;3;1;5;3;4;3;1;3;4;5;4;4;5;1;47916,5;70507,9;37014,44;40457;53293;41467;1;60;1;5;3;1,17647058823529;2;3;-1;1,53407621404821;1,83787316694536;1,66332999331662;0,174543173628743;84,5325374525661;-0,088033949562557;0,944323521094488;0,3604
0;1;3;2;2;2;4;3;4;3;3;4;5;4;4;3;5;2;2;4;1;4;2;1;3;5;2;3;3;5;2;2;1;1;3;5;3;4;5;2;2;4;1;2;2;4;5;3;1;5;4;4;4;1;3;3;2;5;2;5;1;53445;28375,56;38747,8;42714;35086,65;43254;2;30;1;3;3;1,33333333333333;2;1;1;1,32596835950014;1,44913767461894;1,54919333848297;-0,100055663864023;109,535570536237;-0,169291935301977;0,936859783661016;0,2482
0;2;1;3;5;4;2;2;4;5;4;3;5;5;5;5;4;2;5;5;3;4;4;5;3;3;4;3;5;5;4;2;4;2;5;4;3;1;2;5;3;4;5;4;5;2;3;4;4;5;4;4;3;4;4;3;4;5;2;5;2;60728;83599,89;64659,72;50947;63842,9;70713,33;1;38;1;3;3;1,25;2;2;0;1,35661176473816;1,07496769977314;1,25166555703457;-0,176697857261433;57,0368370386453;-0,526427168737453;0,827375608489282;0,1702
0;5;1;4;4;3;2;5;3;4;3;3;3;4;4;3;4;4;3;3;2;2;4;2;3;4;3;3;4;3;3;3;3;3;5;5;4;5;5;4;4;3;4;4;3;2;3;3;4;4;3;4;4;4;5;4;4;3;4;5;3;110250,69;109716,67;90195,44;91973,15;100316,2;102619,9;1;60;1;4;4;1,5;4;3;1;1,00619549717293;1,34989711542111;0,918936583472681;0,430960531948424;39,6779802164556;-0,157003281596712;0,724300391325156;0,1325
0;4;2;4;1;5;2;2;4;3;2;2;4;4;4;5;5;3;2;4;3;2;4;4;4;4;4;3;3;1;3;1;3;3;2;4;5;5;4;2;3;2;2;2;3;1;4;1;4;3;4;5;2;3;4;2;4;5;2;3;3;43663,25;44187,14;22595,56;49714,57;22716;37936,25;1;28;1;1;3;1,30434782608696;2;3;-1;1,17458972281778;1,19721899973786;0,948683298050514;0,248535701687351;48,0135895273864;-0,4195460441446;0,963674527731044;0,1934
1;2;3;3;3;3;3;3;3;5;4;3;3;3;3;3;4;3;3;3;4;4;3;4;4;2;3;3;3;3;3;3;4;4;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;4;2;3;2;3;3;3;3;3;23560;14517;22892,22;34471,11;37687,5;28046;1;35;1;3;12;2,5;2;5;-3;0,58125132889709;0,516397779494322;0,567646212197547;-0,0512484327032245;23,1958339274789;-0,0680413817439772;-0,531780210987253;0,0539
0;1;2;4;4;4;2;3;4;4;4;4;4;4;3;4;2;2;4;4;3;4;3;4;2;2;4;4;2;4;4;2;4;2;4;4;5;3;4;2;2;3;3;1;1;3;2;4;3;4;4;5;4;2;4;4;2;4;3;5;2;55094,44;62794,25;46182,22;50940;45704;51919;2;37;1;3;3;1,22448979591837;2;3;-1;1,07303887598657;1,17378779077727;1,15470053837925;0,0190872523980159;34,8664393870232;-0,382174218582676;0,959024151995953;0,1048
0;1;4;5;5;5;3;1;3;5;4;5;5;5;3;4;3;1;3;5;3;5;3;5;1;3;4;4;3;5;4;4;5;1;4;3;2;2;1;4;3;4;5;1;4;3;3;2;4;5;3;5;1;3;3;5;4;3;3;5;5;52348;77990;53095,56;59857;72799,81;86763,22;2;51;1;3;3;1,2;2;2;0;1,41979548141257;1,52388392675499;1,56347191994114;-0,0395879931861485;55,5845281217596;-0,792152933392526;0,978723404255319;0,2472
0;1;4;2;5;4;4;2;4;5;4;4;4;4;1;4;4;3;5;4;2;4;2;4;4;2;4;4;4;5;4;4;4;3;4;3;2;4;2;2;4;4;3;4;1;4;4;4;3;4;3;4;3;3;3;4;4;2;4;4;2;43121,11;38284;31238;31558;34034,44;39876;1;70;1;5;4;1,42857142857143;3;4;-1;1,10007703890474;0,97182531580755;1,08012344973464;-0,108298133927093;31,6223638419054;-0,174026956185886;0,939845544956611;0,1351
0;3;4;4;4;4;3;2;4;4;5;4;3;3;4;4;3;3;4;4;4;4;2;5;2;2;4;4;5;2;4;2;5;2;3;4;2;2;2;3;4;4;4;2;2;4;4;2;2;4;4;4;2;2;4;2;3;4;3;2;3;64786;63186,67;65107,5;54471,11;68507,78;60426;1;29;1;3;7;1,53846153846154;3;2;1;0,985057857717427;1,10050493461461;1,17378779077727;-0,0732828561626555;58,6787238635531;-0,336805911144621;0,541486318527318;0,1186
1;2;2;4;1;3;1;5;4;4;4;2;2;4;4;2;4;4;2;4;4;4;2;2;4;5;4;4;1;2;4;2;4;4;2;5;2;5;2;4;4;2;2;2;4;1;4;1;2;1;3;2;2;1;2;3;2;2;2;2;3;33267,78;26228,57;30088,57;30170;31902,22;32819;2;29;1;1;5;1,46341463414634;2;2;0;1,20204627791;1,15950180872841;1,25166555703457;-0,0921637483061668;72,970409922659;-0,527775757895073;0,435048698025768;0,2445
0;4;3;2;2;4;4;4;4;4;3;2;4;3;3;2;4;2;4;4;2;3;2;5;2;4;4;4;4;4;4;2;4;2;2;4;2;2;4;4;3;2;4;3;3;2;2;4;3;5;4;4;4;3;4;4;2;2;4;4;3;63915,71;77377,39;57929,69;56068,75;51630;62665,56;2;27;1;6;4;1,46341463414634;2;3;-1;0,964189305556307;0,994428926011753;1,07496769977314;-0,0805387737613866;49,1256088399209;-0,492125081430273;0,402242494187052;0,0954
1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;22412,22;8141;8295;7891;7568;7256;2;51;1;3;54;20;5;10;-5;0,129099444873581;0,316227766016838;0;0,316227766016838;6,06853777009663;0;0;0,0207
1;2;3;2;2;4;2;1;2;4;5;3;2;4;5;5;4;4;2;4;2;5;4;2;2;4;2;3;3;5;4;1;3;2;3;5;4;4;5;2;3;2;4;3;4;2;3;3;2;5;4;4;4;3;4;4;4;3;4;3;3;51318,7;39612,22;33522,5;31551,11;28556;58872,88;1;33;1;3;3;1,30434782608696;2;3;-1;1,13047162799201;1,15950180872841;0,994428926011753;0,165072882716652;60,7832207692593;-0,161257559870783;0,935676487695164;0,1293
0;5;2;3;5;5;2;3;4;5;3;5;4;5;5;5;5;3;4;5;4;3;5;3;4;5;4;3;5;5;4;2;3;3;5;5;5;4;5;3;4;5;3;3;4;1;2;3;3;5;5;5;1;3;5;3;4;5;3;5;3;62006,25;78206;62659,75;56112;52632,22;65024,39;1;52;1;3;3;1,36363636363636;3;2;1;1,43197938942968;1,35400640077266;1,26491106406735;0,0890953367053082;44,3035196328314;-0,676652087975963;0,97651033248775;0,1874
