longstr;avgstr;longstr1;longstr6;longstrDiff;irvTotal;irv1;irv6;irvDiff;res_mahad;res_psycsyn;res_evenodd;res_u3poly
8;1,33333333333333;3;8;-5;0,892371942418529;0,875595035770913;0,316227766016838;0,559367269754075;33,1167066702148;-0,303989752881643;0,905745815006582;0,0814
3;1,33333333333333;2;3;-1;1,24691710225139;1,72884033065199;1,25166555703457;0,477174773617419;68,8007591265279;0,18371397332464;0,822590667573189;0,242
4;1,25;1;3;-2;1,31258575183955;1,50554530541816;1,03279555898864;0,472749746429518;82,9050345913402;0,337226636716731;-1;0,2073
5;1,30434782608696;5;2;3;1,41261467711075;1,61932770686548;1,3703203194063;0,249007387459185;61,6176218424134;-0,210146500103826;0,986666167533907;0,2118
3;1,3953488372093;2;2;0;1,23462293244162;1,59513148186739;1,35400640077266;0,241125081094727;45,4900757569579;-0,40223729829248;0,94958668153511;0,1431
3;1,46341463414634;3;2;1;1,04948198144538;0,918936583472681;1,24721912892465;-0,328282545451966;44,3770162511174;-0,471495166791445;0,719173319797898;0,1256
4;1,3953488372093;4;2;2;0,956098474941421;0,948683298050514;0,788810637746616;0,159872660303898;53,6401856486672;-0,499494900218153;-0,883560134059481;0,1191
9;2;9;2;7;1,5553806735163;0,632455532033676;1,77951304200522;-1,14705750997154;139,825831900994;-0,0907907475429213;0,503131792513926;0,4847
2;1,09090909090909;2;1;1;1,23736552656347;1,17851130197758;0,966091783079296;0,212419518898283;58,0851038463139;-0,621138970708199;0,407921244618783;0,1635
4;1,33333333333333;4;2;2;1,14930585781256;0,875595035770913;1,15950180872841;-0,283906772957493;62,2071781816446;-0,204242862238846;0,562265007699704;0,1545
3;1,22448979591837;3;2;1;1,49235339114695;1,26929551764398;1,70293863659264;-0,433643118948655;77,3731134565547;-0,66014450472911;0,808908801131713;0,2612
13;3,15789473684211;4;9;-5;0,671241366239755;1,15950180872841;0,632455532033676;0,52704627669473;36,2788167281249;-0,195335104017904;0,681084853166333;0,0703
4;1,25;1;2;-1;1,35827657501603;1,52388392675499;1,68654808542314;-0,162664158668141;63,9683672710182;-0,470009671080384;0,980893272568328;0,2329
4;1,36363636363636;2;2;0;1,19981166130309;1,42984070596848;1,15950180872841;0,270338897240075;50,7431404847077;-0,608495570236527;0,848717501189048;0,1328
3;1,30434782608696;2;2;0;1,19035673331249;1,44913767461894;0,966091783079296;0,483045891539648;52,6460274738929;-0,34073639373324;0,922987011958089;0,1678
